region,production_field,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
    Южный федеральный округ (с 2010 года),"    Подраздел СВ ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ, КРОМЕ ТОПЛИВНО- ЭНЕРГЕТИЧЕСКИХ",3797031.6,4873997.09,7017705.3,8985341.26,6719977.75,9737534.8,10933499.0,14422734.85,14804505.8,13901194.7,15558451.23,
    Южный федеральный округ (с 2010 года),        Добыча металлических руд,,372.02,0.0,297.0,0.0,,0.0,,,0.0,0.0,
    Южный федеральный округ (с 2010 года),        Добыча прочих полезных ископаемых,3797031.6,4873625.07,7017705.3,8985044.26,6719977.75,9737534.8,10933499.0,14422734.85,14804505.8,13901194.7,15558451.23,
    Южный федеральный округ (с 2010 года),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,520501436.6,633117267.0,816560967.9,1064262187.0,867119827.2,1137395671.06,1333934981.23,1524433407.89,1610036490.48,1837874643.42,2107176006.99,
    Южный федеральный округ (с 2010 года),"    Подраздел DA ПРОИЗВОДСТВО ПИЩЕВЫХ ПРОДУКТОВ, ВКЛЮЧАЯ НАПИТКИ, И ТАБАКА",142109903.2,167681229.5,209512042.7,257528169.7,265355670.0,311885193.01,351376728.17,390069510.64,404052610.49,468727626.36,600667465.78,
    Южный федеральный округ (с 2010 года),"        Производство пищевых продуктов, включая напитки",130798747.7,154646262.5,197703477.7,243893455.5,247860586.9,290532323.11,327530262.37,362360373.04,371666657.69,429522323.46,550145159.78,
    Южный федеральный округ (с 2010 года),        Производство табачных изделий,,,,,17495083.1,21352869.9,23846465.8,27709137.6,32385952.8,39205302.9,50522306.0,
    Южный федеральный округ (с 2010 года),    Подраздел DB ТЕКСТИЛЬНОЕ И ШВЕЙНОЕ ПРОИЗВОДСТВО,8970361.32,10334258.62,13128372.9,16157389.18,12911598.58,19547270.8,22980696.21,21475170.53,27034659.5,26922419.35,28722481.48,
    Южный федеральный округ (с 2010 года),        Текстильное производство,1969599.54,2728716.28,4560671.8,5188994.74,4557155.33,7337005.5,7300686.09,5692801.16,7714971.38,8101538.6,12570071.01,
    Южный федеральный округ (с 2010 года),        Производство одежды; выделка и крашение меха,7000761.78,7605542.34,8567701.1,10968394.44,8354443.25,12210264.3,15680010.12,15782369.37,19319688.12,18820880.75,16152410.47,
    Южный федеральный округ (с 2010 года),"    Подраздел DC ПРОИЗВОДСТВО КОЖИ, ИЗДЕЛИЙ ИЗ КОЖИ И ПРОИЗВОДСТВО ОБУВИ",1164203.76,1695338.48,2027924.3,2223046.82,1921196.7,3208671.5,3686978.8,3716930.85,5014605.35,4708806.78,4032270.7,
    Южный федеральный округ (с 2010 года),"        Производство кожи, изделий из кожи и производство обуви",1164203.8,1695338.48,2027924.3,2223046.82,1921196.7,3208671.5,3686978.8,3716930.85,5014605.35,4708806.78,4032270.7,
    Южный федеральный округ (с 2010 года),    Подраздел DD ОБРАБОТКА ДРЕВЕСИНЫ И ПРОИЗВОДСТВО ИЗДЕЛИЙ  ИЗ ДЕРЕВА,4318203.3,3789060.0,5229123.8,5771226.22,3937151.6,4066526.2,8239579.19,8696915.42,8215398.61,8085628.09,8476489.28,
    Южный федеральный округ (с 2010 года),"        Обработка древесины и производство изделий из дерева и пробки, кроме мебели",4318203.5,3789060.0,5229123.8,5771226.22,3937151.6,4066526.2,8239579.19,8696915.42,8215398.61,8085628.09,8476489.28,
    Южный федеральный округ (с 2010 года),    Подраздел DE ЦЕЛЛЮЛОЗНО-БУМАЖНОЕ ПРОИЗВОДСТВО;  ИЗДАТЕЛЬСКАЯ И ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,10986153.19,12763833.23,14273219.2,18435453.01,17182602.75,21670645.8,23749913.2,24838697.53,27580692.74,29060199.19,35625832.15,
    Южный федеральный округ (с 2010 года),"        Производство целлюлозы, древесной массы, бумаги, картона и изделий из них",6205274.24,8139839.7,7368010.7,7324630.1,7572819.6,10673229.0,13382473.6,13830798.9,15892767.8,17921478.9,24452642.66,
    Южный федеральный округ (с 2010 года),"        Издательская и полиграфическая деятельность, тиражирование записанных носителей информации",4780878.95,4623993.53,6905208.5,11110822.91,9609783.15,10997417.8,10367439.6,11007898.63,11687924.94,11138720.29,11173189.49,
    Южный федеральный округ (с 2010 года),    Подраздел DG ХИМИЧЕСКОЕ ПРОИЗВОДСТВО,27309903.94,30286113.86,36402396.9,73816661.11,40746158.38,53518078.9,60771858.8,69290480.03,67808142.08,76351278.71,96668563.24,
    Южный федеральный округ (с 2010 года),        Химическое производство,27309904.21,30286113.86,36402396.9,73816661.11,40746158.38,53518078.9,60771858.8,69290480.03,67808142.08,76351278.71,96668563.24,
    Южный федеральный округ (с 2010 года),    Подраздел DH ПРОИЗВОДСТВО РЕЗИНОВЫХ И ПЛАСТМАССОВЫХ ИЗДЕЛИЙ,9559439.38,12764083.44,19650202.0,27377661.88,23060196.2,33331491.9,36432631.4,39895740.65,44019055.63,41804872.13,51844779.11,
    Южный федеральный округ (с 2010 года),        Производство резиновых и пластмассовых изделий,9559439.08,12764083.44,19650202.0,27377661.88,23060196.2,33331491.9,36432631.4,39895740.65,44019055.63,41804872.13,51844779.11,
    Южный федеральный округ (с 2010 года),    Подраздел DI ПРОИЗВОДСТВО ПРОЧИХ НЕМЕТАЛЛИЧЕСКИХ МИНЕРАЛЬНЫХ ПРОДУКТОВ,35647468.77,46646203.94,75089072.0,92560313.15,64993219.25,76348990.55,90057055.58,106509826.15,112364650.93,112140628.79,115221289.06,
    Южный федеральный округ (с 2010 года),        Производство прочих неметаллических минеральных продуктов,35647468.29,46646203.94,75089072.0,92560313.15,64993219.25,76348990.55,90057055.58,106509826.15,112364650.93,112140628.79,115221289.06,
    Южный федеральный округ (с 2010 года),    Подраздел DJ МЕТАЛЛУРГИЧЕСКОЕ ПРОИЗВОДСТВО И  ПРОИЗВОДСТВО ГОТОВЫХ МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ,92874860.4,110659840.8,138333580.6,172330497.6,118806413.3,180224773.3,207845728.6,220632155.4,224623189.57,254957209.86,282541216.39,
    Южный федеральный округ (с 2010 года),        Металлургическое производство,74606834.1,85727161.85,108569657.6,125749745.0,81253395.6,135571929.9,157142244.6,169067009.6,168510574.2,198322162.0,222558554.75,
    Южный федеральный округ (с 2010 года),        Производство готовых металлических изделий,18268026.3,24932678.94,29763922.98,46580752.58,37553017.66,44652842.4,50703484.0,51565145.8,56112615.37,56635047.86,59982661.64,
    Южный федеральный округ (с 2010 года),"    Подраздел DL ПРОИЗВОДСТВО ЭЛЕКТРООБОРУДОВАНИЯ,  ЭЛЕКТРОННОГО И ОПТИЧЕСКОГО ОБОРУДОВАНИЯ",8916817.7,10980857.46,15587327.45,18980443.01,16635262.35,23356071.0,23745167.43,27208632.3,28170333.52,30747812.98,36937734.39,
    Южный федеральный округ (с 2010 года),        Производство офисного оборудования и вычислительной техники,7100.9,5439.0,21708.9,570688.0,352808.0,895772.0,907174.6,1072064.1,784702.0,659669.3,645070.86,
    Южный федеральный округ (с 2010 года),        Производство электрических машин и электрооборудования,3766901.75,3874696.32,6247267.6,8524587.7,6464664.45,9838636.3,9664566.2,11571416.9,12261617.07,12089795.56,15004984.99,
    Южный федеральный округ (с 2010 года),"        Производство электронных компонентов, аппаратуры для радио, телевидения и связи",1431998.4,1882044.37,2308373.4,3381024.69,3670965.4,3727015.9,4154241.3,5304139.9,5975492.8,7989604.6,8594256.99,
    Южный федеральный округ (с 2010 года),"        Производство медицинских изделий; средств измерений, контроля, управления и испытаний; оптических приборов, фото- и кинооборудования; часов",3049428.45,4514464.19,6290615.45,6504142.62,6146824.5,8894645.8,9019185.33,9261011.4,9148521.65,10008743.52,12693421.55,
    Южный федеральный округ (с 2010 года),    Подраздел DM ПРОИЗВОДСТВО ТРАНСПОРТНЫХ СРЕДСТВ И  ОБОРУДОВАНИЯ,37616803.51,45953432.03,67701442.25,88175307.44,54518301.0,70281155.3,82970811.31,97029091.34,107501482.96,109310345.45,113645157.21,
    Южный федеральный округ (с 2010 года),"        Производство автомобилей, прицепов и полуприцепов",14222956.23,17348970.84,33320831.25,40343481.49,13903310.9,20221183.7,18320255.3,10863737.4,8706458.1,6087185.15,5376127.27,
    Южный федеральный округ (с 2010 года),"        Производство судов, летательных и космических аппаратов и прочих транспортных средств",23393847.28,28604461.19,34380611.0,47831825.95,40614990.1,50059971.6,64650556.01,86165353.94,98795024.86,103223160.3,108269029.94,
    Южный федеральный округ (с 2010 года),                Строительство и ремонт судов,,,,,,7978057.9,,,,,,
    Южный федеральный округ (с 2010 года),    Подраздел DN ПРОЧИЕ ПРОИЗВОДСТВА,9189843.92,10754696.16,16616886.8,25671266.84,15372576.57,19355731.2,20088555.7,30064684.45,30810251.6,27605260.75,29947913.83,
    Южный федеральный округ (с 2010 года),"        Производство мебели и прочей продукции, не включенной в другие группировки",5578947.92,6514883.42,9727593.0,14230028.9,10551487.97,12755998.1,13189527.4,14604557.65,12695047.5,12138679.25,13819231.46,
    Южный федеральный округ (с 2010 года),        Обработка вторичного сырья,3610896.0,4239812.75,6889293.8,11441237.94,4821088.6,6599732.1,6899028.3,15460126.8,18115204.1,15466581.5,16128682.37,
    Южный федеральный округ (с 2010 года),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",108867510.3,121566879.0,127445363.5,155923049.4,184758702.8,216433387.56,260535830.86,261664827.33,299044468.31,294991030.99,320731161.81,
