region,total,18_30,31_40,41_50,51_60,60_,date
Новгородская область,62099.0,2206.0,3553.0,4573.0,10596.0,41171.0,2017-12-01
Псковская область,49306.0,2360.0,3744.0,4425.0,8351.0,30426.0,2017-12-01
Северо-Кавказский федеральный округ,872794.0,85964.0,109618.0,152578.0,213791.0,310843.0,2017-12-01
Республика Дагестан,284537.0,37311.0,42234.0,58916.0,74412.0,71664.0,2017-12-01
Республика Ингушетия,50626.0,5919.0,6152.0,12070.0,15090.0,11395.0,2017-12-01
Кабардино-Балкарская Республика,56850.0,3897.0,4790.0,7460.0,14335.0,26368.0,2017-12-01
Карачаево-Черкесская Республика,49698.0,3814.0,4533.0,7671.0,13613.0,20067.0,2017-12-01
Республика Северная Осетия-Алания,67010.0,3428.0,4226.0,7560.0,14867.0,36929.0,2017-12-01
Чеченская Республика,146459.0,21886.0,33035.0,36438.0,33386.0,21714.0,2017-12-01
Ставропольский край,217614.0,9709.0,14648.0,22463.0,48088.0,122706.0,2017-12-01
Южный федеральный округ,1204621.0,56907.0,89782.0,127000.0,246891.0,684041.0,2017-12-01
Республика Адыгея,34195.0,1549.0,2465.0,3840.0,7236.0,19105.0,2017-12-01
Республика Калмыкия,21653.0,1930.0,1894.0,2230.0,5305.0,10294.0,2017-12-01
Республика Крым,123816.0,5844.0,10667.0,15563.0,30127.0,61615.0,2017-12-01
Краснодарский край,423880.0,18979.0,26631.0,38251.0,77683.0,262336.0,2017-12-01
Астраханская область,44196.0,2979.0,3926.0,4728.0,8785.0,23778.0,2017-12-01
Волгоградская область,177983.0,7312.0,12052.0,16508.0,31589.0,110522.0,2017-12-01
Ростовская область,359276.0,17524.0,30649.0,43883.0,82679.0,184541.0,2017-12-01
город Севастополь,19622.0,790.0,1498.0,1997.0,3487.0,11850.0,2017-12-01
Приволжский федеральный округ,2268415.0,94328.0,135396.0,179561.0,401568.0,1457562.0,2017-12-01
Республика Башкортостан,260999.0,11996.0,16050.0,20142.0,44573.0,168238.0,2017-12-01
Республика Марий Эл,64180.0,2917.0,3868.0,4681.0,11663.0,41051.0,2017-12-01
Республика Мордовия,71000.0,2648.0,4040.0,6088.0,14564.0,43660.0,2017-12-01
Республика Татарстан,287202.0,13581.0,17399.0,25075.0,58442.0,172705.0,2017-12-01
Удмуртская Республика,106253.0,4768.0,7922.0,9371.0,20057.0,64135.0,2017-12-01
Чувашская Республика,80207.0,3836.0,5107.0,7467.0,15074.0,48723.0,2017-12-01
Кировская область,127093.0,4025.0,6254.0,7631.0,19178.0,90005.0,2017-12-01
Нижегородская область,296918.0,10282.0,14035.0,18835.0,43662.0,210104.0,2017-12-01
Оренбургская область,196196.0,7407.0,10521.0,13532.0,32722.0,132014.0,2017-12-01
Пензенская область,97822.0,3692.0,5673.0,8099.0,17175.0,63183.0,2017-12-01
Пермский край,210922.0,8735.0,13450.0,15700.0,32019.0,141018.0,2017-12-01
Самарская область,217860.0,9107.0,14308.0,20455.0,43445.0,130545.0,2017-12-01
Саратовская область,138036.0,6714.0,9756.0,13295.0,26484.0,81787.0,2017-12-01
Ульяновская область,113727.0,4620.0,7013.0,9190.0,22510.0,70394.0,2017-12-01
Уральский федеральный округ,731341.0,38829.0,56519.0,64510.0,126533.0,444950.0,2017-12-01
Курганская область,75280.0,3249.0,4967.0,6282.0,13402.0,47380.0,2017-12-01
Свердловская область,276313.0,13919.0,22037.0,24907.0,44374.0,171076.0,2017-12-01
Тюменская область,94668.0,5101.0,7362.0,7694.0,16263.0,58248.0,2017-12-01
Ханты-Мансийский автономный округ,47709.0,4041.0,5476.0,5799.0,12003.0,20390.0,2017-12-01
Ямало-Ненецкий автономный округ,13478.0,1294.0,1387.0,1676.0,3521.0,5600.0,2017-12-01
Челябинская область,223893.0,11225.0,15290.0,18152.0,36970.0,142256.0,2017-12-01
Сибирский федеральный округ,1390521.0,77692.0,117423.0,131681.0,254861.0,808864.0,2017-12-01
Республика Алтай,22551.0,1090.0,1756.0,2082.0,4235.0,13388.0,2017-12-01
Республика Тыва,20454.0,2056.0,2914.0,4273.0,4946.0,6265.0,2017-12-01
Республика Хакасия,28497.0,1654.0,2779.0,2873.0,5261.0,15930.0,2017-12-01
Алтайский край,178967.0,8273.0,13553.0,14253.0,28820.0,114068.0,2017-12-01
Кемеровская область,228588.0,10900.0,17475.0,20789.0,44818.0,134606.0,2017-12-01
Новосибирская область,184635.0,8883.0,14440.0,16505.0,32985.0,111822.0,2017-12-01
Омская область,126909.0,6262.0,10045.0,11434.0,23522.0,75646.0,2017-12-01
Томская область,53959.0,3056.0,4703.0,4949.0,9482.0,31769.0,2017-12-01
Красноярский край,178897.0,10664.0,15663.0,17757.0,34098.0,100715.0,2017-12-01
Иркутская область,212735.0,15269.0,19780.0,21449.0,38464.0,117773.0,2017-12-01
Дальневосточный федеральный округ,354328.0,21254.0,31545.0,38316.0,62584.0,200629.0,2017-12-01
Республика Бурятия,73679.0,4648.0,7232.0,7667.0,14609.0,39523.0,2017-12-01
Забайкальский край,80650.0,4937.0,7083.0,7650.0,13621.0,47359.0,2017-12-01
Хабаровский край,69023.0,3789.0,5838.0,7224.0,10565.0,41607.0,2017-12-01
Амурская область,67214.0,3438.0,5301.0,6275.0,11829.0,40371.0,2017-12-01
Камчатский край,13575.0,913.0,1177.0,1545.0,2408.0,7532.0,2017-12-01
Магаданская область,5023.0,393.0,585.0,663.0,1064.0,2318.0,2017-12-01
Сахалинская область,21558.0,1468.0,2206.0,2498.0,3460.0,11926.0,2017-12-01
Еврейская автономная область,12933.0,804.0,1169.0,1221.0,2009.0,7730.0,2017-12-01
Чукотский автономный округ,1550.0,165.0,228.0,260.0,398.0,499.0,2017-12-01
Республика Саха (Якутия),51550.0,4414.0,5479.0,6969.0,12285.0,22403.0,2017-12-01
Приморский край,111902.0,5870.0,9562.0,11661.0,18566.0,66243.0,2017-12-01
г. Байконур,288.0,28.0,29.0,43.0,76.0,112.0,2017-12-01
Российская Федерация,11434818.0,525349.0,775234.0,1025802.0,2040750.0,7067683.0,2018-01-01
Центральный федеральный округ,3348901.0,112560.0,173500.0,253113.0,568133.0,2241595.0,2018-01-01
Белгородская область,214048.0,5808.0,10127.0,15706.0,35101.0,147306.0,2018-01-01
Брянская область,109060.0,3988.0,6485.0,10058.0,20805.0,67724.0,2018-01-01
Владимирская область,129039.0,4119.0,6748.0,9384.0,21728.0,87060.0,2018-01-01
Воронежская область,217727.0,7340.0,11517.0,17587.0,43308.0,137975.0,2018-01-01
Ивановская область,80462.0,2954.0,4623.0,6266.0,12796.0,53823.0,2018-01-01
Калужская область,77440.0,3224.0,4829.0,6162.0,13515.0,49710.0,2018-01-01
Костромская область,62112.0,2257.0,3761.0,4900.0,11543.0,39651.0,2018-01-01
Курская область,119866.0,5273.0,8635.0,13440.0,27434.0,65084.0,2018-01-01
Липецкая область,121421.0,4230.0,6769.0,10010.0,23193.0,77219.0,2018-01-01
Орловская область,63444.0,2483.0,3679.0,5328.0,11619.0,40335.0,2018-01-01
Рязанская область,134929.0,4107.0,6313.0,9534.0,23602.0,91373.0,2018-01-01
Смоленская область,77414.0,3284.0,5250.0,6881.0,14592.0,47407.0,2018-01-01
Тамбовская область,112722.0,3201.0,5770.0,9409.0,20736.0,73606.0,2018-01-01
Тверская область,99595.0,3970.0,6175.0,8023.0,17981.0,63446.0,2018-01-01
Тульская область,150135.0,5549.0,9020.0,14100.0,28662.0,92804.0,2018-01-01
Ярославская область,108019.0,2938.0,5172.0,7453.0,15776.0,76680.0,2018-01-01
город Москва,1045177.0,30309.0,42749.0,65155.0,154689.0,752275.0,2018-01-01
Московская область,426291.0,17526.0,25878.0,33717.0,71053.0,278117.0,2018-01-01
Северо-Западный федеральный округ,1275505.0,39061.0,60530.0,79682.0,173878.0,922354.0,2018-01-01
Республика Карелия,63730.0,2134.0,3121.0,4220.0,8310.0,45945.0,2018-01-01
Республика Коми,63408.0,3153.0,5434.0,6306.0,12466.0,36049.0,2018-01-01
Архангельская область,87258.0,3276.0,5140.0,6671.0,13175.0,58996.0,2018-01-01
Ненецкий автономный округ,2901.0,137.0,210.0,280.0,536.0,1738.0,2018-01-01
Вологодская область,101227.0,3090.0,5334.0,7001.0,17343.0,68459.0,2018-01-01
Калининградская область,71500.0,2950.0,4459.0,5932.0,11819.0,46340.0,2018-01-01
город Санкт-Петербург,603185.0,13504.0,19499.0,27265.0,64041.0,478876.0,2018-01-01
Ленинградская область,142388.0,4717.0,7708.0,10023.0,22558.0,97382.0,2018-01-01
Мурманская область,28790.0,1579.0,2320.0,2972.0,4748.0,17171.0,2018-01-01
Новгородская область,61908.0,2189.0,3544.0,4563.0,10548.0,41064.0,2018-01-01
Псковская область,49210.0,2332.0,3761.0,4449.0,8334.0,30334.0,2018-01-01
Северо-Кавказский федеральный округ,873409.0,86018.0,110130.0,152470.0,213632.0,311159.0,2018-01-01
Республика Дагестан,285533.0,37414.0,42600.0,58992.0,74570.0,71957.0,2018-01-01
Республика Ингушетия,50557.0,5906.0,6118.0,12011.0,15081.0,11441.0,2018-01-01
Кабардино-Балкарская Республика,56904.0,3891.0,4808.0,7471.0,14339.0,26395.0,2018-01-01
Карачаево-Черкесская Республика,49712.0,3802.0,4545.0,7676.0,13593.0,20096.0,2018-01-01
Республика Северная Осетия-Алания,66851.0,3405.0,4221.0,7530.0,14806.0,36889.0,2018-01-01
Чеченская Республика,146928.0,21887.0,33169.0,36467.0,33505.0,21900.0,2018-01-01
Ставропольский край,216924.0,9713.0,14669.0,22323.0,47738.0,122481.0,2018-01-01
Южный федеральный округ,1203040.0,56591.0,89794.0,126719.0,245881.0,684055.0,2018-01-01
Республика Адыгея,34095.0,1529.0,2479.0,3843.0,7189.0,19055.0,2018-01-01
Республика Калмыкия,21566.0,1916.0,1880.0,2205.0,5258.0,10307.0,2018-01-01
Республика Крым,123654.0,5791.0,10645.0,15547.0,29962.0,61709.0,2018-01-01
Краснодарский край,424206.0,18935.0,26752.0,38291.0,77571.0,262657.0,2018-01-01
Астраханская область,44111.0,2969.0,3940.0,4730.0,8755.0,23717.0,2018-01-01
Волгоградская область,177641.0,7298.0,12060.0,16489.0,31510.0,110284.0,2018-01-01
Ростовская область,358055.0,17356.0,30537.0,43621.0,82135.0,184406.0,2018-01-01
город Севастополь,19712.0,797.0,1501.0,1993.0,3501.0,11920.0,2018-01-01
Приволжский федеральный округ,2262775.0,93866.0,135471.0,179066.0,398477.0,1455895.0,2018-01-01
Республика Башкортостан,260306.0,11948.0,16069.0,20100.0,44254.0,167935.0,2018-01-01
Республика Марий Эл,63941.0,2884.0,3854.0,4649.0,11531.0,41023.0,2018-01-01
Республика Мордовия,70899.0,2648.0,4031.0,6084.0,14409.0,43727.0,2018-01-01
Республика Татарстан,286378.0,13506.0,17412.0,24923.0,57955.0,172582.0,2018-01-01
Удмуртская Республика,105885.0,4729.0,7901.0,9361.0,19889.0,64005.0,2018-01-01
Чувашская Республика,80106.0,3827.0,5117.0,7445.0,14967.0,48750.0,2018-01-01
Кировская область,126691.0,4012.0,6238.0,7607.0,18961.0,89873.0,2018-01-01
Нижегородская область,295980.0,10227.0,14056.0,18784.0,43359.0,209554.0,2018-01-01
Оренбургская область,195513.0,7376.0,10507.0,13446.0,32401.0,131783.0,2018-01-01
Пензенская область,97685.0,3671.0,5662.0,8090.0,17114.0,63148.0,2018-01-01
Пермский край,210517.0,8716.0,13466.0,15692.0,31761.0,140882.0,2018-01-01
Самарская область,217578.0,9041.0,14332.0,20445.0,43127.0,130633.0,2018-01-01
Саратовская область,137934.0,6700.0,9793.0,13314.0,26439.0,81688.0,2018-01-01
Ульяновская область,113362.0,4581.0,7033.0,9126.0,22310.0,70312.0,2018-01-01
Уральский федеральный округ,729383.0,38702.0,56650.0,64522.0,125644.0,443865.0,2018-01-01
Курганская область,75030.0,3224.0,4987.0,6258.0,13317.0,47244.0,2018-01-01
Свердловская область,275660.0,13876.0,22074.0,24964.0,44188.0,170558.0,2018-01-01
Тюменская область,94519.0,5092.0,7407.0,7727.0,16160.0,58133.0,2018-01-01
Ханты-Мансийский автономный округ,47722.0,4026.0,5517.0,5803.0,11894.0,20482.0,2018-01-01
Ямало-Ненецкий автономный округ,13449.0,1285.0,1401.0,1665.0,3480.0,5618.0,2018-01-01
Челябинская область,223003.0,11199.0,15264.0,18105.0,36605.0,141830.0,2018-01-01
Сибирский федеральный округ,1387897.0,77359.0,117497.0,131854.0,252785.0,808402.0,2018-01-01
Республика Алтай,22487.0,1092.0,1749.0,2080.0,4195.0,13371.0,2018-01-01
Республика Тыва,20486.0,2060.0,2922.0,4276.0,4940.0,6288.0,2018-01-01
Республика Хакасия,28414.0,1638.0,2776.0,2859.0,5199.0,15942.0,2018-01-01
Алтайский край,178491.0,8238.0,13542.0,14296.0,28529.0,113886.0,2018-01-01
Кемеровская область,227901.0,10806.0,17498.0,20785.0,44317.0,134495.0,2018-01-01
Новосибирская область,184344.0,8852.0,14461.0,16546.0,32684.0,111801.0,2018-01-01
Омская область,126734.0,6242.0,10020.0,11459.0,23389.0,75624.0,2018-01-01
Томская область,53845.0,3027.0,4705.0,4975.0,9401.0,31737.0,2018-01-01
Красноярский край,178808.0,10639.0,15713.0,17774.0,33893.0,100789.0,2018-01-01
Иркутская область,212363.0,15212.0,19792.0,21484.0,38212.0,117663.0,2018-01-01
Дальневосточный федеральный округ,353619.0,21164.0,31633.0,38332.0,62244.0,200246.0,2018-01-01
Республика Бурятия,73632.0,4638.0,7224.0,7680.0,14511.0,39579.0,2018-01-01
Забайкальский край,80392.0,4915.0,7095.0,7640.0,13515.0,47227.0,2018-01-01
Хабаровский край,68898.0,3794.0,5861.0,7249.0,10519.0,41475.0,2018-01-01
Амурская область,67042.0,3428.0,5297.0,6263.0,11732.0,40322.0,2018-01-01
Камчатский край,13504.0,902.0,1182.0,1543.0,2387.0,7490.0,2018-01-01
Магаданская область,5018.0,385.0,592.0,660.0,1057.0,2324.0,2018-01-01
